taxiId,timestamp,longitude,latitude
3915,3915,3915,3915
662,662,662,662
0,0,0,0
1360,1360,1360,1360
846,846,846,846
1775,1775,1775,1775
2318,2318,2318,2318
321,321,321,321
1660,1660,1660,1660
638,638,638,638
894,894,894,894
1275,1275,1275,1275
2338,2338,2338,2338
1720,1720,1720,1720
1020,1020,1020,1020
1489,1489,1489,1489
2074,2074,2074,2074
1891,1891,1891,1891
4356,4356,4356,4356
762,762,762,762
0,0,0,0
12,12,12,12
1165,1165,1165,1165
541,541,541,541
1526,1526,1526,1526
0,0,0,0
2227,2227,2227,2227
1255,1255,1255,1255
1649,1649,1649,1649
775,775,775,775
1406,1406,1406,1406
2815,2815,2815,2815
1377,1377,1377,1377
1404,1404,1404,1404
827,827,827,827
1244,1244,1244,1244
828,828,828,828
2417,2417,2417,2417
1697,1697,1697,1697
2019,2019,2019,2019
204,204,204,204
1396,1396,1396,1396
271,271,271,271
1831,1831,1831,1831
2839,2839,2839,2839
2420,2420,2420,2420
1697,1697,1697,1697
1635,1635,1635,1635
1726,1726,1726,1726
1738,1738,1738,1738
1092,1092,1092,1092
914,914,914,914
669,669,669,669
2335,2335,2335,2335
1793,1793,1793,1793
2258,2258,2258,2258
419,419,419,419
1628,1628,1628,1628
839,839,839,839
145,145,145,145
320,320,320,320
2514,2514,2514,2514
1578,1578,1578,1578
2513,2513,2513,2513
1676,1676,1676,1676
2016,2016,2016,2016
2200,2200,2200,2200
1003,1003,1003,1003
1739,1739,1739,1739
63,63,63,63
1537,1537,1537,1537
1468,1468,1468,1468
1644,1644,1644,1644
1714,1714,1714,1714
1707,1707,1707,1707
1525,1525,1525,1525
1784,1784,1784,1784
1472,1472,1472,1472
1531,1531,1531,1531
2045,2045,2045,2045
1371,1371,1371,1371
1966,1966,1966,1966
1566,1566,1566,1566
1690,1690,1690,1690
597,597,597,597
1631,1631,1631,1631
1536,1536,1536,1536
568,568,568,568
1653,1653,1653,1653
837,837,837,837
1672,1672,1672,1672
574,574,574,574
970,970,970,970
1756,1756,1756,1756
1644,1644,1644,1644
1528,1528,1528,1528
1500,1500,1500,1500
328,328,328,328
1476,1476,1476,1476
145812,145812,145812,145812
211,211,211,211
1719,1719,1719,1719
1782,1782,1782,1782
1748,1748,1748,1748
1692,1692,1692,1692
1579,1579,1579,1579
1136,1136,1136,1136
247,247,247,247
1646,1646,1646,1646
1707,1707,1707,1707
1763,1763,1763,1763
1070,1070,1070,1070
576,576,576,576
693,693,693,693
1054,1054,1054,1054
1625,1625,1625,1625
1672,1672,1672,1672
1658,1658,1658,1658
1788,1788,1788,1788
1721,1721,1721,1721
1649,1649,1649,1649
1151,1151,1151,1151
466,466,466,466
1519,1519,1519,1519
1175,1175,1175,1175
1730,1730,1730,1730
1788,1788,1788,1788
1621,1621,1621,1621
1601,1601,1601,1601
1734,1734,1734,1734
942,942,942,942
1166,1166,1166,1166
1756,1756,1756,1756
480,480,480,480
872,872,872,872
550,550,550,550
1749,1749,1749,1749
1744,1744,1744,1744
0,0,0,0
1149,1149,1149,1149
1732,1732,1732,1732
5,5,5,5
938,938,938,938
1608,1608,1608,1608
1776,1776,1776,1776
1794,1794,1794,1794
1662,1662,1662,1662
911,911,911,911
1720,1720,1720,1720
1721,1721,1721,1721
1224,1224,1224,1224
1505,1505,1505,1505
811,811,811,811
1692,1692,1692,1692
1606,1606,1606,1606
1776,1776,1776,1776
1768,1768,1768,1768
1675,1675,1675,1675
399,399,399,399
1787,1787,1787,1787
1720,1720,1720,1720
1093,1093,1093,1093
1649,1649,1649,1649
665,665,665,665
950,950,950,950
1431,1431,1431,1431
5,5,5,5
527,527,527,527
1588,1588,1588,1588
6,6,6,6
1777,1777,1777,1777
935,935,935,935
1457,1457,1457,1457
2315,2315,2315,2315
936,936,936,936
235,235,235,235
1091,1091,1091,1091
1403,1403,1403,1403
1332,1332,1332,1332
1517,1517,1517,1517
1409,1409,1409,1409
1665,1665,1665,1665
2620,2620,2620,2620
1583,1583,1583,1583
1258,1258,1258,1258
2086,2086,2086,2086
1750,1750,1750,1750
1800,1800,1800,1800
1959,1959,1959,1959
1678,1678,1678,1678
797,797,797,797
1933,1933,1933,1933
3602,3602,3602,3602
1757,1757,1757,1757
1063,1063,1063,1063
1952,1952,1952,1952
1349,1349,1349,1349
835,835,835,835
2053,2053,2053,2053
743,743,743,743
3360,3360,3360,3360
1473,1473,1473,1473
1630,1630,1630,1630
2982,2982,2982,2982
1672,1672,1672,1672
1635,1635,1635,1635
2531,2531,2531,2531
1582,1582,1582,1582
1700,1700,1700,1700
2045,2045,2045,2045
1781,1781,1781,1781
1042,1042,1042,1042
1375,1375,1375,1375
1677,1677,1677,1677
1627,1627,1627,1627
1781,1781,1781,1781
1366,1366,1366,1366
564,564,564,564
1605,1605,1605,1605
1114,1114,1114,1114
2098,2098,2098,2098
1210,1210,1210,1210
1512,1512,1512,1512
1781,1781,1781,1781
2249,2249,2249,2249
1592,1592,1592,1592
1701,1701,1701,1701
1207,1207,1207,1207
1830,1830,1830,1830
1276,1276,1276,1276
1338,1338,1338,1338
1853,1853,1853,1853
1666,1666,1666,1666
1762,1762,1762,1762
1842,1842,1842,1842
1637,1637,1637,1637
729,729,729,729
1774,1774,1774,1774
1155,1155,1155,1155
1164,1164,1164,1164
5127,5127,5127,5127
2072,2072,2072,2072
1362,1362,1362,1362
1560,1560,1560,1560
1328,1328,1328,1328
446,446,446,446
1672,1672,1672,1672
1760,1760,1760,1760
1747,1747,1747,1747
1618,1618,1618,1618
1717,1717,1717,1717
1754,1754,1754,1754
1241,1241,1241,1241
2279,2279,2279,2279
525,525,525,525
1258,1258,1258,1258
1297,1297,1297,1297
518,518,518,518
320,320,320,320
7,7,7,7
0,0,0,0
1672,1672,1672,1672
1187,1187,1187,1187
1714,1714,1714,1714
757,757,757,757
845,845,845,845
832,832,832,832
1710,1710,1710,1710
828,828,828,828
1340,1340,1340,1340
1670,1670,1670,1670
1643,1643,1643,1643
1729,1729,1729,1729
866,866,866,866
1230,1230,1230,1230
867,867,867,867
1329,1329,1329,1329
2477,2477,2477,2477
9,9,9,9
1718,1718,1718,1718
1847,1847,1847,1847
1703,1703,1703,1703
641,641,641,641
738,738,738,738
9,9,9,9
1713,1713,1713,1713
418,418,418,418
1222,1222,1222,1222
822,822,822,822
1224,1224,1224,1224
915,915,915,915
2035,2035,2035,2035
972,972,972,972
378,378,378,378
2297,2297,2297,2297
842,842,842,842
701,701,701,701
0,0,0,0
645,645,645,645
392,392,392,392
464,464,464,464
1823,1823,1823,1823
126,126,126,126
550,550,550,550
1773,1773,1773,1773
251,251,251,251
1164,1164,1164,1164
556,556,556,556
633,633,633,633
806,806,806,806
604,604,604,604
982,982,982,982
1971,1971,1971,1971
334,334,334,334
2,2,2,2
1335,1335,1335,1335
1847,1847,1847,1847
135,135,135,135
2,2,2,2
5,5,5,5
698,698,698,698
1164,1164,1164,1164
6,6,6,6
9,9,9,9
760,760,760,760
1695,1695,1695,1695
1132,1132,1132,1132
1098,1098,1098,1098
1282,1282,1282,1282
1116,1116,1116,1116
1119,1119,1119,1119
162,162,162,162
1238,1238,1238,1238
498,498,498,498
1309,1309,1309,1309
1910,1910,1910,1910
711,711,711,711
1505,1505,1505,1505
503,503,503,503
1760,1760,1760,1760
759,759,759,759
2588,2588,2588,2588
2264,2264,2264,2264
421,421,421,421
1669,1669,1669,1669
1465,1465,1465,1465
1442,1442,1442,1442
2534,2534,2534,2534
1676,1676,1676,1676
1388,1388,1388,1388
1576,1576,1576,1576
1777,1777,1777,1777
1,1,1,1
1792,1792,1792,1792
6,6,6,6
1674,1674,1674,1674
1507,1507,1507,1507
1663,1663,1663,1663
1636,1636,1636,1636
1766,1766,1766,1766
1721,1721,1721,1721
7,7,7,7
1655,1655,1655,1655
1702,1702,1702,1702
1436,1436,1436,1436
1621,1621,1621,1621
1625,1625,1625,1625
1498,1498,1498,1498
1423,1423,1423,1423
2741,2741,2741,2741
1145,1145,1145,1145
5330,5330,5330,5330
1456,1456,1456,1456
1798,1798,1798,1798
1754,1754,1754,1754
822,822,822,822
1840,1840,1840,1840
484,484,484,484
926,926,926,926
1155,1155,1155,1155
805,805,805,805
1345,1345,1345,1345
1434,1434,1434,1434
2513,2513,2513,2513
904,904,904,904
1474,1474,1474,1474
1539,1539,1539,1539
911,911,911,911
1818,1818,1818,1818
779,779,779,779
1771,1771,1771,1771
2896,2896,2896,2896
1250,1250,1250,1250
769,769,769,769
1477,1477,1477,1477
800,800,800,800
1767,1767,1767,1767
1632,1632,1632,1632
1100,1100,1100,1100
1531,1531,1531,1531
1495,1495,1495,1495
1650,1650,1650,1650
838,838,838,838
1703,1703,1703,1703
1731,1731,1731,1731
1617,1617,1617,1617
948,948,948,948
63,63,63,63
1578,1578,1578,1578
1819,1819,1819,1819
2058,2058,2058,2058
1161,1161,1161,1161
1228,1228,1228,1228
4,4,4,4
975,975,975,975
1712,1712,1712,1712
2469,2469,2469,2469
2206,2206,2206,2206
133,133,133,133
917,917,917,917
1809,1809,1809,1809
1914,1914,1914,1914
3270,3270,3270,3270
39,39,39,39
1803,1803,1803,1803
657,657,657,657
1118,1118,1118,1118
1381,1381,1381,1381
816,816,816,816
1580,1580,1580,1580
1777,1777,1777,1777
1649,1649,1649,1649
906,906,906,906
977,977,977,977
864,864,864,864
1745,1745,1745,1745
1745,1745,1745,1745
40,40,40,40
1548,1548,1548,1548
1696,1696,1696,1696
1452,1452,1452,1452
932,932,932,932
2212,2212,2212,2212
905,905,905,905
1717,1717,1717,1717
128,128,128,128
1048,1048,1048,1048
1872,1872,1872,1872
1743,1743,1743,1743
1708,1708,1708,1708
1029,1029,1029,1029
1655,1655,1655,1655
1690,1690,1690,1690
1070,1070,1070,1070
1708,1708,1708,1708
1705,1705,1705,1705
987,987,987,987
1793,1793,1793,1793
1635,1635,1635,1635
2285,2285,2285,2285
1064,1064,1064,1064
1484,1484,1484,1484
1210,1210,1210,1210
1724,1724,1724,1724
1709,1709,1709,1709
1768,1768,1768,1768
1668,1668,1668,1668
1738,1738,1738,1738
1704,1704,1704,1704
1651,1651,1651,1651
1706,1706,1706,1706
1513,1513,1513,1513
1559,1559,1559,1559
1763,1763,1763,1763
1987,1987,1987,1987
940,940,940,940
1771,1771,1771,1771
1781,1781,1781,1781
1677,1677,1677,1677
1674,1674,1674,1674
1695,1695,1695,1695
1624,1624,1624,1624
1222,1222,1222,1222
1768,1768,1768,1768
1501,1501,1501,1501
1711,1711,1711,1711
1337,1337,1337,1337
1731,1731,1731,1731
1739,1739,1739,1739
1692,1692,1692,1692
1725,1725,1725,1725
917,917,917,917
1708,1708,1708,1708
911,911,911,911
596,596,596,596
1215,1215,1215,1215
1806,1806,1806,1806
1576,1576,1576,1576
721,721,721,721
5,5,5,5
3,3,3,3
5,5,5,5
2,2,2,2
1770,1770,1770,1770
5,5,5,5
2,2,2,2
4,4,4,4
1728,1728,1728,1728
1726,1726,1726,1726
1777,1777,1777,1777
10,10,10,10
4,4,4,4
5,5,5,5
6,6,6,6
1689,1689,1689,1689
1454,1454,1454,1454
1824,1824,1824,1824
1216,1216,1216,1216
7,7,7,7
4,4,4,4
794,794,794,794
1569,1569,1569,1569
1756,1756,1756,1756
1496,1496,1496,1496
1584,1584,1584,1584
4594,4594,4594,4594
1651,1651,1651,1651
1780,1780,1780,1780
1151,1151,1151,1151
1011,1011,1011,1011
969,969,969,969
3,3,3,3
612,612,612,612
1116,1116,1116,1116
3,3,3,3
3,3,3,3
4,4,4,4
1786,1786,1786,1786
4,4,4,4
2,2,2,2
1537,1537,1537,1537
1644,1644,1644,1644
1618,1618,1618,1618
1732,1732,1732,1732
452,452,452,452
574,574,574,574
1786,1786,1786,1786
1664,1664,1664,1664
1563,1563,1563,1563
1170,1170,1170,1170
1732,1732,1732,1732
453,453,453,453
1427,1427,1427,1427
1686,1686,1686,1686
2002,2002,2002,2002
1638,1638,1638,1638
410,410,410,410
1772,1772,1772,1772
994,994,994,994
1692,1692,1692,1692
1702,1702,1702,1702
442,442,442,442
1671,1671,1671,1671
1734,1734,1734,1734
1728,1728,1728,1728
784,784,784,784
1830,1830,1830,1830
1718,1718,1718,1718
394,394,394,394
1694,1694,1694,1694
1751,1751,1751,1751
1633,1633,1633,1633
1870,1870,1870,1870
1736,1736,1736,1736
541,541,541,541
718,718,718,718
1621,1621,1621,1621
512,512,512,512
1653,1653,1653,1653
1700,1700,1700,1700
1721,1721,1721,1721
1732,1732,1732,1732
1671,1671,1671,1671
1667,1667,1667,1667
1756,1756,1756,1756
866,866,866,866
1747,1747,1747,1747
1610,1610,1610,1610
1532,1532,1532,1532
1645,1645,1645,1645
1793,1793,1793,1793
1668,1668,1668,1668
1755,1755,1755,1755
583,583,583,583
854,854,854,854
1867,1867,1867,1867
1522,1522,1522,1522
3231,3231,3231,3231
900,900,900,900
564,564,564,564
880,880,880,880
1530,1530,1530,1530
1204,1204,1204,1204
1731,1731,1731,1731
593,593,593,593
1703,1703,1703,1703
1703,1703,1703,1703
1622,1622,1622,1622
1687,1687,1687,1687
1603,1603,1603,1603
1718,1718,1718,1718
1437,1437,1437,1437
1888,1888,1888,1888
1703,1703,1703,1703
1376,1376,1376,1376
839,839,839,839
1699,1699,1699,1699
4386,4386,4386,4386
1626,1626,1626,1626
2078,2078,2078,2078
1218,1218,1218,1218
622,622,622,622
817,817,817,817
1309,1309,1309,1309
702,702,702,702
769,769,769,769
1519,1519,1519,1519
1655,1655,1655,1655
1446,1446,1446,1446
887,887,887,887
1663,1663,1663,1663
1973,1973,1973,1973
1456,1456,1456,1456
663,663,663,663
738,738,738,738
322,322,322,322
5621,5621,5621,5621
1762,1762,1762,1762
1597,1597,1597,1597
391,391,391,391
1705,1705,1705,1705
1735,1735,1735,1735
1327,1327,1327,1327
1687,1687,1687,1687
1717,1717,1717,1717
1728,1728,1728,1728
1698,1698,1698,1698
2293,2293,2293,2293
333,333,333,333
3405,3405,3405,3405
4872,4872,4872,4872
5300,5300,5300,5300
1236,1236,1236,1236
1688,1688,1688,1688
1791,1791,1791,1791
2412,2412,2412,2412
1693,1693,1693,1693
1659,1659,1659,1659
1676,1676,1676,1676
1663,1663,1663,1663
1486,1486,1486,1486
1717,1717,1717,1717
1614,1614,1614,1614
1615,1615,1615,1615
1678,1678,1678,1678
1701,1701,1701,1701
1726,1726,1726,1726
1717,1717,1717,1717
779,779,779,779
1070,1070,1070,1070
1408,1408,1408,1408
1191,1191,1191,1191
2880,2880,2880,2880
1743,1743,1743,1743
1606,1606,1606,1606
1042,1042,1042,1042
1240,1240,1240,1240
874,874,874,874
3192,3192,3192,3192
1483,1483,1483,1483
2189,2189,2189,2189
1634,1634,1634,1634
2214,2214,2214,2214
2741,2741,2741,2741
565,565,565,565
1715,1715,1715,1715
2,2,2,2
578,578,578,578
822,822,822,822
174,174,174,174
795,795,795,795
1307,1307,1307,1307
1736,1736,1736,1736
1146,1146,1146,1146
2677,2677,2677,2677
1121,1121,1121,1121
901,901,901,901
1570,1570,1570,1570
1470,1470,1470,1470
1526,1526,1526,1526
121667,121667,121667,121667
1925,1925,1925,1925
992,992,992,992
1694,1694,1694,1694
722,722,722,722
242,242,242,242
2280,2280,2280,2280
788,788,788,788
306,306,306,306
557,557,557,557
493,493,493,493
566,566,566,566
422,422,422,422
1402,1402,1402,1402
1725,1725,1725,1725
935,935,935,935
644,644,644,644
1736,1736,1736,1736
7,7,7,7
1109,1109,1109,1109
1444,1444,1444,1444
597,597,597,597
1705,1705,1705,1705
636,636,636,636
101843,101843,101843,101843
1780,1780,1780,1780
573,573,573,573
336,336,336,336
1738,1738,1738,1738
1191,1191,1191,1191
386,386,386,386
784,784,784,784
45,45,45,45
1455,1455,1455,1455
234,234,234,234
1063,1063,1063,1063
810,810,810,810
460,460,460,460
547,547,547,547
753,753,753,753
3441,3441,3441,3441
982,982,982,982
826,826,826,826
674,674,674,674
993,993,993,993
695,695,695,695
889,889,889,889
464,464,464,464
1345,1345,1345,1345
1397,1397,1397,1397
757,757,757,757
1689,1689,1689,1689
730,730,730,730
1160,1160,1160,1160
11,11,11,11
4,4,4,4
1379,1379,1379,1379
904,904,904,904
2377,2377,2377,2377
695,695,695,695
982,982,982,982
686,686,686,686
1223,1223,1223,1223
1045,1045,1045,1045
1465,1465,1465,1465
1112,1112,1112,1112
1056,1056,1056,1056
1044,1044,1044,1044
1375,1375,1375,1375
3072,3072,3072,3072
1661,1661,1661,1661
390,390,390,390
1247,1247,1247,1247
4581,4581,4581,4581
5,5,5,5
1568,1568,1568,1568
5,5,5,5
2,2,2,2
6,6,6,6
1664,1664,1664,1664
3,3,3,3
989,989,989,989
3,3,3,3
3,3,3,3
1010,1010,1010,1010
251,251,251,251
12,12,12,12
803,803,803,803
1725,1725,1725,1725
1309,1309,1309,1309
1921,1921,1921,1921
1604,1604,1604,1604
1989,1989,1989,1989
640,640,640,640
1704,1704,1704,1704
671,671,671,671
1249,1249,1249,1249
5344,5344,5344,5344
856,856,856,856
2,2,2,2
3290,3290,3290,3290
605,605,605,605
776,776,776,776
1107,1107,1107,1107
914,914,914,914
1671,1671,1671,1671
1100,1100,1100,1100
723,723,723,723
975,975,975,975
3746,3746,3746,3746
985,985,985,985
842,842,842,842
1139,1139,1139,1139
1085,1085,1085,1085
99494,99494,99494,99494
2176,2176,2176,2176
1336,1336,1336,1336
1318,1318,1318,1318
135,135,135,135
1025,1025,1025,1025
855,855,855,855
1219,1219,1219,1219
1665,1665,1665,1665
1539,1539,1539,1539
1294,1294,1294,1294
1739,1739,1739,1739
471,471,471,471
1301,1301,1301,1301
1140,1140,1140,1140
686,686,686,686
1430,1430,1430,1430
1488,1488,1488,1488
950,950,950,950
511,511,511,511
1249,1249,1249,1249
1159,1159,1159,1159
1754,1754,1754,1754
1337,1337,1337,1337
1080,1080,1080,1080
520,520,520,520
1379,1379,1379,1379
805,805,805,805
1200,1200,1200,1200
300,300,300,300
983,983,983,983
865,865,865,865
433,433,433,433
1738,1738,1738,1738
380,380,380,380
283,283,283,283
1206,1206,1206,1206
969,969,969,969
1245,1245,1245,1245
430,430,430,430
963,963,963,963
528,528,528,528
538,538,538,538
978,978,978,978
426,426,426,426
1479,1479,1479,1479
566,566,566,566
485,485,485,485
3115,3115,3115,3115
931,931,931,931
704,704,704,704
536,536,536,536
667,667,667,667
928,928,928,928
1191,1191,1191,1191
1714,1714,1714,1714
1500,1500,1500,1500
906,906,906,906
920,920,920,920
1160,1160,1160,1160
1573,1573,1573,1573
979,979,979,979
796,796,796,796
1020,1020,1020,1020
1110,1110,1110,1110
1690,1690,1690,1690
762,762,762,762
1705,1705,1705,1705
175,175,175,175
1403,1403,1403,1403
1089,1089,1089,1089
798,798,798,798
927,927,927,927
3780,3780,3780,3780
329,329,329,329
495,495,495,495
725,725,725,725
1338,1338,1338,1338
1499,1499,1499,1499
421,421,421,421
1177,1177,1177,1177
853,853,853,853
468,468,468,468
508,508,508,508
780,780,780,780
380,380,380,380
882,882,882,882
1226,1226,1226,1226
321,321,321,321
1732,1732,1732,1732
614,614,614,614
1443,1443,1443,1443
1464,1464,1464,1464
2492,2492,2492,2492
1636,1636,1636,1636
2346,2346,2346,2346
1098,1098,1098,1098
1574,1574,1574,1574
2,2,2,2
818,818,818,818
1616,1616,1616,1616
569,569,569,569
943,943,943,943
1682,1682,1682,1682
636,636,636,636
974,974,974,974
882,882,882,882
1527,1527,1527,1527
1108,1108,1108,1108
1461,1461,1461,1461
826,826,826,826
1349,1349,1349,1349
1546,1546,1546,1546
1789,1789,1789,1789
1430,1430,1430,1430
810,810,810,810
1628,1628,1628,1628
1479,1479,1479,1479
1647,1647,1647,1647
1779,1779,1779,1779
1795,1795,1795,1795
1697,1697,1697,1697
918,918,918,918
1766,1766,1766,1766
1803,1803,1803,1803
5586,5586,5586,5586
1603,1603,1603,1603
1242,1242,1242,1242
1589,1589,1589,1589
1613,1613,1613,1613
1666,1666,1666,1666
738,738,738,738
1309,1309,1309,1309
1758,1758,1758,1758
652,652,652,652
61466,61466,61466,61466
1848,1848,1848,1848
3108,3108,3108,3108
695,695,695,695
2184,2184,2184,2184
1745,1745,1745,1745
1606,1606,1606,1606
1741,1741,1741,1741
1786,1786,1786,1786
4,4,4,4
1797,1797,1797,1797
1760,1760,1760,1760
1808,1808,1808,1808
1772,1772,1772,1772
1731,1731,1731,1731
1732,1732,1732,1732
1781,1781,1781,1781
1752,1752,1752,1752
1683,1683,1683,1683
8252,8252,8252,8252
1446,1446,1446,1446
1545,1545,1545,1545
330,330,330,330
6268,6268,6268,6268
653,653,653,653
423,423,423,423
1333,1333,1333,1333
1783,1783,1783,1783
1782,1782,1782,1782
1791,1791,1791,1791
1354,1354,1354,1354
1054,1054,1054,1054
1484,1484,1484,1484
471,471,471,471
514,514,514,514
1330,1330,1330,1330
1827,1827,1827,1827
1756,1756,1756,1756
1771,1771,1771,1771
773,773,773,773
934,934,934,934
963,963,963,963
1845,1845,1845,1845
1714,1714,1714,1714
1598,1598,1598,1598
1908,1908,1908,1908
897,897,897,897
429,429,429,429
965,965,965,965
1009,1009,1009,1009
1273,1273,1273,1273
691,691,691,691
2885,2885,2885,2885
1863,1863,1863,1863
1722,1722,1722,1722
1070,1070,1070,1070
881,881,881,881
1427,1427,1427,1427
1867,1867,1867,1867
1721,1721,1721,1721
1381,1381,1381,1381
1914,1914,1914,1914
1766,1766,1766,1766
1737,1737,1737,1737
2435,2435,2435,2435
1699,1699,1699,1699
1720,1720,1720,1720
1650,1650,1650,1650
1767,1767,1767,1767
1985,1985,1985,1985
1740,1740,1740,1740
1826,1826,1826,1826
1816,1816,1816,1816
1759,1759,1759,1759
1831,1831,1831,1831
1720,1720,1720,1720
1773,1773,1773,1773
1701,1701,1701,1701
636,636,636,636
760,760,760,760
120,120,120,120
1185,1185,1185,1185
524,524,524,524
263,263,263,263
1131,1131,1131,1131
1807,1807,1807,1807
1750,1750,1750,1750
1357,1357,1357,1357
1839,1839,1839,1839
1760,1760,1760,1760
1835,1835,1835,1835
1774,1774,1774,1774
2514,2514,2514,2514
4084,4084,4084,4084
6100,6100,6100,6100
1419,1419,1419,1419
1552,1552,1552,1552
996,996,996,996
1770,1770,1770,1770
1055,1055,1055,1055
788,788,788,788
7241,7241,7241,7241
1735,1735,1735,1735
1941,1941,1941,1941
612,612,612,612
1759,1759,1759,1759
978,978,978,978
2424,2424,2424,2424
1772,1772,1772,1772
1771,1771,1771,1771
48,48,48,48
1825,1825,1825,1825
1648,1648,1648,1648
2802,2802,2802,2802
1807,1807,1807,1807
1726,1726,1726,1726
2049,2049,2049,2049
1620,1620,1620,1620
922,922,922,922
993,993,993,993
1676,1676,1676,1676
1674,1674,1674,1674
1371,1371,1371,1371
755,755,755,755
152,152,152,152
226,226,226,226
9332,9332,9332,9332
4297,4297,4297,4297
983,983,983,983
1187,1187,1187,1187
4406,4406,4406,4406
1890,1890,1890,1890
1594,1594,1594,1594
1236,1236,1236,1236
939,939,939,939
1615,1615,1615,1615
981,981,981,981
927,927,927,927
871,871,871,871
939,939,939,939
917,917,917,917
1651,1651,1651,1651
1528,1528,1528,1528
1549,1549,1549,1549
1799,1799,1799,1799
1558,1558,1558,1558
1728,1728,1728,1728
1605,1605,1605,1605
1684,1684,1684,1684
5060,5060,5060,5060
1778,1778,1778,1778
669,669,669,669
4566,4566,4566,4566
1512,1512,1512,1512
1308,1308,1308,1308
1896,1896,1896,1896
899,899,899,899
1717,1717,1717,1717
933,933,933,933
1701,1701,1701,1701
1692,1692,1692,1692
879,879,879,879
1678,1678,1678,1678
1266,1266,1266,1266
1497,1497,1497,1497
1563,1563,1563,1563
916,916,916,916
802,802,802,802
850,850,850,850
1768,1768,1768,1768
907,907,907,907
465,465,465,465
1754,1754,1754,1754
689,689,689,689
4673,4673,4673,4673
5754,5754,5754,5754
1336,1336,1336,1336
2268,2268,2268,2268
1712,1712,1712,1712
5119,5119,5119,5119
755,755,755,755
4931,4931,4931,4931
5084,5084,5084,5084
912,912,912,912
914,914,914,914
6571,6571,6571,6571
1498,1498,1498,1498
1135,1135,1135,1135
0,0,0,0
858,858,858,858
449,449,449,449
7452,7452,7452,7452
5477,5477,5477,5477
6293,6293,6293,6293
1362,1362,1362,1362
1689,1689,1689,1689
1848,1848,1848,1848
1180,1180,1180,1180
4,4,4,4
401,401,401,401
8265,8265,8265,8265
888,888,888,888
1251,1251,1251,1251
6376,6376,6376,6376
5268,5268,5268,5268
1279,1279,1279,1279
1694,1694,1694,1694
3508,3508,3508,3508
1800,1800,1800,1800
1422,1422,1422,1422
1919,1919,1919,1919
1378,1378,1378,1378
781,781,781,781
1812,1812,1812,1812
3399,3399,3399,3399
1998,1998,1998,1998
1618,1618,1618,1618
1713,1713,1713,1713
3583,3583,3583,3583
1498,1498,1498,1498
1072,1072,1072,1072
1693,1693,1693,1693
1970,1970,1970,1970
2469,2469,2469,2469
1341,1341,1341,1341
1862,1862,1862,1862
1657,1657,1657,1657
1554,1554,1554,1554
1387,1387,1387,1387
1119,1119,1119,1119
1565,1565,1565,1565
1741,1741,1741,1741
797,797,797,797
3761,3761,3761,3761
1226,1226,1226,1226
6380,6380,6380,6380
1214,1214,1214,1214
2744,2744,2744,2744
1147,1147,1147,1147
3163,3163,3163,3163
668,668,668,668
1665,1665,1665,1665
672,672,672,672
7,7,7,7
8,8,8,8
1074,1074,1074,1074
1698,1698,1698,1698
715,715,715,715
642,642,642,642
1593,1593,1593,1593
1945,1945,1945,1945
1132,1132,1132,1132
1606,1606,1606,1606
1032,1032,1032,1032
629,629,629,629
1703,1703,1703,1703
1031,1031,1031,1031
1325,1325,1325,1325
1056,1056,1056,1056
1250,1250,1250,1250
1233,1233,1233,1233
2094,2094,2094,2094
276,276,276,276
1840,1840,1840,1840
1409,1409,1409,1409
16,16,16,16
1612,1612,1612,1612
719,719,719,719
124,124,124,124
774,774,774,774
715,715,715,715
689,689,689,689
852,852,852,852
667,667,667,667
800,800,800,800
787,787,787,787
817,817,817,817
1750,1750,1750,1750
857,857,857,857
1075,1075,1075,1075
1763,1763,1763,1763
1799,1799,1799,1799
1727,1727,1727,1727
1758,1758,1758,1758
298,298,298,298
924,924,924,924
1783,1783,1783,1783
903,903,903,903
1614,1614,1614,1614
920,920,920,920
932,932,932,932
1837,1837,1837,1837
994,994,994,994
1633,1633,1633,1633
1768,1768,1768,1768
1761,1761,1761,1761
2904,2904,2904,2904
1795,1795,1795,1795
1805,1805,1805,1805
1877,1877,1877,1877
1752,1752,1752,1752
1760,1760,1760,1760
1357,1357,1357,1357
766,766,766,766
1417,1417,1417,1417
1076,1076,1076,1076
1406,1406,1406,1406
2148,2148,2148,2148
503,503,503,503
603,603,603,603
1762,1762,1762,1762
2559,2559,2559,2559
1367,1367,1367,1367
1800,1800,1800,1800
1807,1807,1807,1807
1621,1621,1621,1621
1432,1432,1432,1432
1431,1431,1431,1431
1283,1283,1283,1283
1514,1514,1514,1514
1657,1657,1657,1657
4,4,4,4
1642,1642,1642,1642
1255,1255,1255,1255
1709,1709,1709,1709
852,852,852,852
1731,1731,1731,1731
1561,1561,1561,1561
1450,1450,1450,1450
1726,1726,1726,1726
788,788,788,788
1475,1475,1475,1475
3,3,3,3
1785,1785,1785,1785
1204,1204,1204,1204
608,608,608,608
881,881,881,881
1027,1027,1027,1027
1219,1219,1219,1219
564,564,564,564
579,579,579,579
1981,1981,1981,1981
619,619,619,619
1749,1749,1749,1749
1858,1858,1858,1858
1574,1574,1574,1574
967,967,967,967
1024,1024,1024,1024
1015,1015,1015,1015
1824,1824,1824,1824
1847,1847,1847,1847
1350,1350,1350,1350
1446,1446,1446,1446
1665,1665,1665,1665
1792,1792,1792,1792
1729,1729,1729,1729
